conductor,video_id,clip_num,run,run_dir,fps,n_frames,kept_frames,longest_seg_s,disposition,source_verdict,verdict,preview,judged_at
Dudamel,60mRj_9Rybc,19,60mRj_9Rybc(19)__r00,skeletons/Dudamel/60mRj_9Rybc(19)__r00,25.000,88,74,2.96,keep,,accept,,
Dudamel,60mRj_9Rybc,20,60mRj_9Rybc(20)__r00,skeletons/Dudamel/60mRj_9Rybc(20)__r00,25.000,231,231,9.24,keep,,accept,,
Dudamel,60mRj_9Rybc,22,60mRj_9Rybc(22)__r00,skeletons/Dudamel/60mRj_9Rybc(22)__r00,25.000,95,95,3.80,keep,,accept,,
Dudamel,60mRj_9Rybc,24,60mRj_9Rybc(24)__r00,skeletons/Dudamel/60mRj_9Rybc(24)__r00,25.000,50,50,2.00,keep,,accept,,
Dudamel,60mRj_9Rybc,24,60mRj_9Rybc(24)__r01,skeletons/Dudamel/60mRj_9Rybc(24)__r01,25.000,172,156,6.24,keep,,accept,,
Dudamel,60mRj_9Rybc,27,60mRj_9Rybc(27)__r00,skeletons/Dudamel/60mRj_9Rybc(27)__r00,25.000,121,121,4.84,keep,,accept,,
Dudamel,60mRj_9Rybc,29,60mRj_9Rybc(29)__r00,skeletons/Dudamel/60mRj_9Rybc(29)__r00,25.000,161,161,6.44,keep,,accept,,
Dudamel,60mRj_9Rybc,30,60mRj_9Rybc(30)__r00,skeletons/Dudamel/60mRj_9Rybc(30)__r00,25.000,423,423,16.92,keep,,accept,,
Dudamel,60mRj_9Rybc,31,60mRj_9Rybc(31)__r00,skeletons/Dudamel/60mRj_9Rybc(31)__r00,25.000,88,76,3.04,keep,,accept,,
Dudamel,60mRj_9Rybc,32,60mRj_9Rybc(32)__r00,skeletons/Dudamel/60mRj_9Rybc(32)__r00,25.000,231,231,9.24,keep,,accept,,
Dudamel,60mRj_9Rybc,34,60mRj_9Rybc(34)__r00,skeletons/Dudamel/60mRj_9Rybc(34)__r00,25.000,95,95,3.80,keep,,accept,,
Dudamel,60mRj_9Rybc,36,60mRj_9Rybc(36)__r01,skeletons/Dudamel/60mRj_9Rybc(36)__r01,25.000,172,156,6.24,keep,,accept,,
Dudamel,60mRj_9Rybc,39,60mRj_9Rybc(39)__r00,skeletons/Dudamel/60mRj_9Rybc(39)__r00,25.000,122,90,3.60,keep,,accept,,
Dudamel,60mRj_9Rybc,40,60mRj_9Rybc(40)__r00,skeletons/Dudamel/60mRj_9Rybc(40)__r00,25.000,88,74,2.96,keep,,accept,,
Dudamel,60mRj_9Rybc,41,60mRj_9Rybc(41)__r00,skeletons/Dudamel/60mRj_9Rybc(41)__r00,25.000,231,231,9.24,keep,,accept,,
Dudamel,BxX1obB9GKk,2,BxX1obB9GKk(02)__r00,skeletons/Dudamel/BxX1obB9GKk(02)__r00,23.976,95,94,3.92,keep,,accept,,
Dudamel,BxX1obB9GKk,3,BxX1obB9GKk(03)__r00,skeletons/Dudamel/BxX1obB9GKk(03)__r00,23.976,63,49,2.04,keep,,accept,,
Dudamel,BxX1obB9GKk,4,BxX1obB9GKk(04)__r00,skeletons/Dudamel/BxX1obB9GKk(04)__r00,23.976,98,98,4.09,keep,,accept,,
Dudamel,BxX1obB9GKk,6,BxX1obB9GKk(06)__r00,skeletons/Dudamel/BxX1obB9GKk(06)__r00,23.976,198,168,5.88,keep,,accept,,
Dudamel,BxX1obB9GKk,7,BxX1obB9GKk(07)__r00,skeletons/Dudamel/BxX1obB9GKk(07)__r00,23.976,104,104,4.34,keep,,accept,,
Dudamel,BxX1obB9GKk,8,BxX1obB9GKk(08)__r00,skeletons/Dudamel/BxX1obB9GKk(08)__r00,23.976,213,119,2.67,keep,,accept,,
Dudamel,BxX1obB9GKk,9,BxX1obB9GKk(09)__r00,skeletons/Dudamel/BxX1obB9GKk(09)__r00,23.976,121,121,5.05,keep,,accept,,
Dudamel,BxX1obB9GKk,10,BxX1obB9GKk(10)__r00,skeletons/Dudamel/BxX1obB9GKk(10)__r00,23.976,73,73,3.04,keep,,accept,,
Dudamel,BxX1obB9GKk,11,BxX1obB9GKk(11)__r00,skeletons/Dudamel/BxX1obB9GKk(11)__r00,23.976,115,115,4.80,keep,,accept,,
Dudamel,BxX1obB9GKk,12,BxX1obB9GKk(12)__r00,skeletons/Dudamel/BxX1obB9GKk(12)__r00,23.976,74,74,3.09,keep,,accept,,
Dudamel,BxX1obB9GKk,14,BxX1obB9GKk(14)__r00,skeletons/Dudamel/BxX1obB9GKk(14)__r00,23.976,91,89,2.29,keep,,accept,,
Dudamel,BxX1obB9GKk,15,BxX1obB9GKk(15)__r00,skeletons/Dudamel/BxX1obB9GKk(15)__r00,23.976,83,83,3.46,keep,,accept,,
Dudamel,BxX1obB9GKk,17,BxX1obB9GKk(17)__r00,skeletons/Dudamel/BxX1obB9GKk(17)__r00,23.976,74,74,3.09,keep,,accept,,
Dudamel,BxX1obB9GKk,19,BxX1obB9GKk(19)__r00,skeletons/Dudamel/BxX1obB9GKk(19)__r00,23.976,82,82,3.42,keep,,accept,,
Dudamel,BxX1obB9GKk,20,BxX1obB9GKk(20)__r00,skeletons/Dudamel/BxX1obB9GKk(20)__r00,23.976,88,88,3.67,keep,,accept,,
Dudamel,ESilvOS2O9k,1,ESilvOS2O9k(01)__r00,skeletons/Dudamel/ESilvOS2O9k(01)__r00,25.000,86,86,3.44,keep,,accept,,
Dudamel,ESilvOS2O9k,2,ESilvOS2O9k(02)__r01,skeletons/Dudamel/ESilvOS2O9k(02)__r01,25.000,105,100,4.00,keep,,accept,,
Dudamel,ESilvOS2O9k,2,ESilvOS2O9k(02)__r02,skeletons/Dudamel/ESilvOS2O9k(02)__r02,25.000,309,221,5.12,keep,,accept,,
Dudamel,ESilvOS2O9k,4,ESilvOS2O9k(04)__r00,skeletons/Dudamel/ESilvOS2O9k(04)__r00,25.000,206,180,3.80,keep,,accept,,
Dudamel,ESilvOS2O9k,5,ESilvOS2O9k(05)__r00,skeletons/Dudamel/ESilvOS2O9k(05)__r00,25.000,96,88,2.04,keep,,accept,,
Dudamel,ESilvOS2O9k,6,ESilvOS2O9k(06)__r00,skeletons/Dudamel/ESilvOS2O9k(06)__r00,25.000,85,85,3.40,keep,,accept,,
Dudamel,ESilvOS2O9k,6,ESilvOS2O9k(06)__r02,skeletons/Dudamel/ESilvOS2O9k(06)__r02,25.000,100,100,4.00,keep,,accept,,
Dudamel,ESilvOS2O9k,6,ESilvOS2O9k(06)__r03,skeletons/Dudamel/ESilvOS2O9k(06)__r03,25.000,169,169,6.76,keep,,accept,,
Dudamel,ESilvOS2O9k,7,ESilvOS2O9k(07)__r00,skeletons/Dudamel/ESilvOS2O9k(07)__r00,25.000,218,218,8.72,keep,,accept,,
Dudamel,ESilvOS2O9k,8,ESilvOS2O9k(08)__r00,skeletons/Dudamel/ESilvOS2O9k(08)__r00,25.000,72,72,2.88,keep,,accept,,
Dudamel,EoyRy3FpoFk,2,EoyRy3FpoFk(02)__r00,skeletons/Dudamel/EoyRy3FpoFk(02)__r00,29.970,373,373,12.45,keep,,accept,,
Dudamel,EoyRy3FpoFk,3,EoyRy3FpoFk(03)__r00,skeletons/Dudamel/EoyRy3FpoFk(03)__r00,29.970,148,120,2.57,keep,,accept,,
Dudamel,EoyRy3FpoFk,4,EoyRy3FpoFk(04)__r00,skeletons/Dudamel/EoyRy3FpoFk(04)__r00,29.970,80,80,2.67,keep,,accept,,
Dudamel,EoyRy3FpoFk,6,EoyRy3FpoFk(06)__r00,skeletons/Dudamel/EoyRy3FpoFk(06)__r00,29.970,95,92,3.07,keep,,accept,,
Dudamel,EoyRy3FpoFk,8,EoyRy3FpoFk(08)__r00,skeletons/Dudamel/EoyRy3FpoFk(08)__r00,29.970,349,343,11.44,keep,,accept,,
Dudamel,EoyRy3FpoFk,10,EoyRy3FpoFk(10)__r00,skeletons/Dudamel/EoyRy3FpoFk(10)__r00,29.970,290,264,3.74,keep,,accept,,
Dudamel,EoyRy3FpoFk,11,EoyRy3FpoFk(11)__r00,skeletons/Dudamel/EoyRy3FpoFk(11)__r00,29.970,140,139,4.64,keep,,accept,,
Dudamel,EoyRy3FpoFk,12,EoyRy3FpoFk(12)__r00,skeletons/Dudamel/EoyRy3FpoFk(12)__r00,29.970,207,169,4.60,keep,,accept,,
Dudamel,GkwxtnjuA3s,3,GkwxtnjuA3s(03)__r00,skeletons/Dudamel/GkwxtnjuA3s(03)__r00,25.000,86,86,3.44,keep,,accept,,
Dudamel,GkwxtnjuA3s,7,GkwxtnjuA3s(07)__r00,skeletons/Dudamel/GkwxtnjuA3s(07)__r00,25.000,60,60,2.40,keep,,accept,,
Dudamel,GkwxtnjuA3s,10,GkwxtnjuA3s(10)__r00,skeletons/Dudamel/GkwxtnjuA3s(10)__r00,25.000,68,52,2.08,keep,,accept,,
Dudamel,GkwxtnjuA3s,19,GkwxtnjuA3s(19)__r00,skeletons/Dudamel/GkwxtnjuA3s(19)__r00,25.000,79,79,3.16,keep,,accept,,
Dudamel,Gsl0t6qFie0,4,Gsl0t6qFie0(04)__r00,skeletons/Dudamel/Gsl0t6qFie0(04)__r00,25.000,225,225,9.00,keep,,accept,,
Dudamel,Gsl0t6qFie0,5,Gsl0t6qFie0(05)__r01,skeletons/Dudamel/Gsl0t6qFie0(05)__r01,25.000,78,78,3.12,keep,,accept,,
Dudamel,Gsl0t6qFie0,6,Gsl0t6qFie0(06)__r00,skeletons/Dudamel/Gsl0t6qFie0(06)__r00,25.000,196,196,7.84,keep,,accept,,
Dudamel,Gsl0t6qFie0,7,Gsl0t6qFie0(07)__r00,skeletons/Dudamel/Gsl0t6qFie0(07)__r00,25.000,265,265,10.60,keep,,accept,,
Dudamel,Gsl0t6qFie0,9,Gsl0t6qFie0(09)__r00,skeletons/Dudamel/Gsl0t6qFie0(09)__r00,25.000,219,196,4.32,keep,,accept,,
Dudamel,Gsl0t6qFie0,10,Gsl0t6qFie0(10)__r00,skeletons/Dudamel/Gsl0t6qFie0(10)__r00,25.000,64,64,2.56,keep,,accept,,
Dudamel,Gsl0t6qFie0,12,Gsl0t6qFie0(12)__r00,skeletons/Dudamel/Gsl0t6qFie0(12)__r00,25.000,339,339,13.56,keep,,accept,,
Dudamel,Gsl0t6qFie0,13,Gsl0t6qFie0(13)__r00,skeletons/Dudamel/Gsl0t6qFie0(13)__r00,25.000,162,162,6.48,keep,,accept,,
Dudamel,Gsl0t6qFie0,18,Gsl0t6qFie0(18)__r00,skeletons/Dudamel/Gsl0t6qFie0(18)__r00,25.000,51,51,2.04,keep,,accept,,
Dudamel,LT0lf8CFfzI,1,LT0lf8CFfzI(01)__r00,skeletons/Dudamel/LT0lf8CFfzI(01)__r00,25.000,83,83,3.32,keep,,accept,,
Dudamel,LT0lf8CFfzI,2,LT0lf8CFfzI(02)__r02,skeletons/Dudamel/LT0lf8CFfzI(02)__r02,25.000,79,79,3.16,keep,,accept,,
Dudamel,LT0lf8CFfzI,4,LT0lf8CFfzI(04)__r00,skeletons/Dudamel/LT0lf8CFfzI(04)__r00,25.000,277,277,11.08,keep,,accept,,
Dudamel,LT0lf8CFfzI,5,LT0lf8CFfzI(05)__r00,skeletons/Dudamel/LT0lf8CFfzI(05)__r00,25.000,129,97,3.88,keep,,accept,,
Dudamel,LT0lf8CFfzI,6,LT0lf8CFfzI(06)__r00,skeletons/Dudamel/LT0lf8CFfzI(06)__r00,25.000,250,250,7.28,keep,,accept,,
Dudamel,LT0lf8CFfzI,7,LT0lf8CFfzI(07)__r00,skeletons/Dudamel/LT0lf8CFfzI(07)__r00,25.000,363,200,5.76,keep,accept,,,
Dudamel,LT0lf8CFfzI,9,LT0lf8CFfzI(09)__r00,skeletons/Dudamel/LT0lf8CFfzI(09)__r00,25.000,214,206,8.24,keep,,accept,,
Dudamel,LT0lf8CFfzI,10,LT0lf8CFfzI(10)__r00,skeletons/Dudamel/LT0lf8CFfzI(10)__r00,25.000,121,118,4.72,keep,,accept,,
Dudamel,LT0lf8CFfzI,13,LT0lf8CFfzI(13)__r00,skeletons/Dudamel/LT0lf8CFfzI(13)__r00,25.000,154,132,2.92,keep,,accept,,
Dudamel,LT0lf8CFfzI,15,LT0lf8CFfzI(15)__r00,skeletons/Dudamel/LT0lf8CFfzI(15)__r00,25.000,161,161,6.44,keep,,accept,,
Dudamel,LT0lf8CFfzI,16,LT0lf8CFfzI(16)__r00,skeletons/Dudamel/LT0lf8CFfzI(16)__r00,25.000,138,138,5.52,keep,,accept,,
Dudamel,LT0lf8CFfzI,17,LT0lf8CFfzI(17)__r00,skeletons/Dudamel/LT0lf8CFfzI(17)__r00,25.000,84,59,2.36,keep,accept,,,
Dudamel,LT0lf8CFfzI,18,LT0lf8CFfzI(18)__r00,skeletons/Dudamel/LT0lf8CFfzI(18)__r00,25.000,121,121,4.84,keep,,accept,,
Dudamel,LT0lf8CFfzI,19,LT0lf8CFfzI(19)__r00,skeletons/Dudamel/LT0lf8CFfzI(19)__r00,25.000,202,201,8.04,keep,,accept,,
Dudamel,LT0lf8CFfzI,20,LT0lf8CFfzI(20)__r00,skeletons/Dudamel/LT0lf8CFfzI(20)__r00,25.000,50,50,2.00,keep,,accept,,
Dudamel,LT0lf8CFfzI,24,LT0lf8CFfzI(24)__r00,skeletons/Dudamel/LT0lf8CFfzI(24)__r00,25.000,136,127,3.52,keep,,accept,,
Dudamel,LT0lf8CFfzI,25,LT0lf8CFfzI(25)__r00,skeletons/Dudamel/LT0lf8CFfzI(25)__r00,25.000,326,143,2.92,keep,,accept,,
Dudamel,LT0lf8CFfzI,28,LT0lf8CFfzI(28)__r00,skeletons/Dudamel/LT0lf8CFfzI(28)__r00,25.000,68,68,2.72,keep,,accept,,
Dudamel,LT0lf8CFfzI,29,LT0lf8CFfzI(29)__r00,skeletons/Dudamel/LT0lf8CFfzI(29)__r00,25.000,248,248,9.92,keep,,accept,,
Dudamel,LT0lf8CFfzI,32,LT0lf8CFfzI(32)__r00,skeletons/Dudamel/LT0lf8CFfzI(32)__r00,25.000,131,131,5.24,keep,,accept,,
Dudamel,LT0lf8CFfzI,34,LT0lf8CFfzI(34)__r01,skeletons/Dudamel/LT0lf8CFfzI(34)__r01,25.000,126,110,4.40,keep,,accept,,
Dudamel,LT0lf8CFfzI,37,LT0lf8CFfzI(37)__r00,skeletons/Dudamel/LT0lf8CFfzI(37)__r00,25.000,72,72,2.88,keep,,accept,,
Dudamel,LT0lf8CFfzI,39,LT0lf8CFfzI(39)__r00,skeletons/Dudamel/LT0lf8CFfzI(39)__r00,25.000,148,148,5.92,keep,,accept,,
Dudamel,M0Px44IuVKM,1,M0Px44IuVKM(01)__r00,skeletons/Dudamel/M0Px44IuVKM(01)__r00,29.970,205,205,6.84,keep,,accept,,
Dudamel,M0Px44IuVKM,2,M0Px44IuVKM(02)__r00,skeletons/Dudamel/M0Px44IuVKM(02)__r00,29.970,148,147,4.90,keep,,accept,,
Dudamel,M0Px44IuVKM,5,M0Px44IuVKM(05)__r00,skeletons/Dudamel/M0Px44IuVKM(05)__r00,29.970,66,65,2.17,keep,,accept,,
Dudamel,M0Px44IuVKM,6,M0Px44IuVKM(06)__r00,skeletons/Dudamel/M0Px44IuVKM(06)__r00,29.970,307,307,10.24,keep,,accept,,
Dudamel,M0Px44IuVKM,7,M0Px44IuVKM(07)__r00,skeletons/Dudamel/M0Px44IuVKM(07)__r00,29.970,85,85,2.84,keep,,accept,,
Dudamel,M0Px44IuVKM,9,M0Px44IuVKM(09)__r00,skeletons/Dudamel/M0Px44IuVKM(09)__r00,29.970,146,146,4.87,keep,,accept,,
Dudamel,M0Px44IuVKM,10,M0Px44IuVKM(10)__r00,skeletons/Dudamel/M0Px44IuVKM(10)__r00,29.970,155,155,5.17,keep,,accept,,
Dudamel,M0Px44IuVKM,19,M0Px44IuVKM(19)__r00,skeletons/Dudamel/M0Px44IuVKM(19)__r00,29.970,372,349,11.64,keep,,accept,,
Dudamel,NYvEvP2cmdk,2,NYvEvP2cmdk(02)__r00,skeletons/Dudamel/NYvEvP2cmdk(02)__r00,25.000,63,63,2.52,keep,,accept,,
Dudamel,NYvEvP2cmdk,8,NYvEvP2cmdk(08)__r00,skeletons/Dudamel/NYvEvP2cmdk(08)__r00,25.000,58,58,2.32,keep,,accept,,
Dudamel,SSypujlLlNI,1,SSypujlLlNI(01)__r00,skeletons/Dudamel/SSypujlLlNI(01)__r00,25.000,878,870,17.68,keep,,accept,,
Dudamel,SSypujlLlNI,2,SSypujlLlNI(02)__r00,skeletons/Dudamel/SSypujlLlNI(02)__r00,25.000,66,66,2.64,keep,,accept,,
Dudamel,SSypujlLlNI,4,SSypujlLlNI(04)__r00,skeletons/Dudamel/SSypujlLlNI(04)__r00,25.000,120,120,4.80,keep,,accept,,
Dudamel,SSypujlLlNI,6,SSypujlLlNI(06)__r00,skeletons/Dudamel/SSypujlLlNI(06)__r00,25.000,113,111,2.80,keep,,accept,,
Dudamel,SSypujlLlNI,8,SSypujlLlNI(08)__r01,skeletons/Dudamel/SSypujlLlNI(08)__r01,25.000,107,107,4.28,keep,,accept,,
Dudamel,SSypujlLlNI,11,SSypujlLlNI(11)__r00,skeletons/Dudamel/SSypujlLlNI(11)__r00,25.000,219,214,6.48,keep,,accept,,
Dudamel,SSypujlLlNI,12,SSypujlLlNI(12)__r00,skeletons/Dudamel/SSypujlLlNI(12)__r00,25.000,331,331,13.24,keep,,accept,,
Dudamel,SSypujlLlNI,13,SSypujlLlNI(13)__r00,skeletons/Dudamel/SSypujlLlNI(13)__r00,25.000,282,277,8.28,keep,,accept,,
Dudamel,SSypujlLlNI,13,SSypujlLlNI(13)__r01,skeletons/Dudamel/SSypujlLlNI(13)__r01,25.000,175,168,3.24,keep,,accept,,
Dudamel,SSypujlLlNI,14,SSypujlLlNI(14)__r00,skeletons/Dudamel/SSypujlLlNI(14)__r00,25.000,57,57,2.28,keep,,accept,,
Dudamel,SSypujlLlNI,15,SSypujlLlNI(15)__r00,skeletons/Dudamel/SSypujlLlNI(15)__r00,25.000,211,208,6.16,keep,,accept,,
Dudamel,SSypujlLlNI,16,SSypujlLlNI(16)__r00,skeletons/Dudamel/SSypujlLlNI(16)__r00,25.000,288,288,11.52,keep,,accept,,
Dudamel,SSypujlLlNI,17,SSypujlLlNI(17)__r00,skeletons/Dudamel/SSypujlLlNI(17)__r00,25.000,76,74,2.96,keep,,accept,,
Dudamel,SSypujlLlNI,18,SSypujlLlNI(18)__r00,skeletons/Dudamel/SSypujlLlNI(18)__r00,25.000,78,78,3.12,keep,,accept,,
Dudamel,SSypujlLlNI,23,SSypujlLlNI(23)__r00,skeletons/Dudamel/SSypujlLlNI(23)__r00,25.000,331,331,13.24,keep,,accept,,
Dudamel,SSypujlLlNI,29,SSypujlLlNI(29)__r00,skeletons/Dudamel/SSypujlLlNI(29)__r00,25.000,57,57,2.28,keep,,accept,,
Dudamel,SSypujlLlNI,30,SSypujlLlNI(30)__r01,skeletons/Dudamel/SSypujlLlNI(30)__r01,25.000,147,147,5.88,keep,,accept,,
Dudamel,SSypujlLlNI,32,SSypujlLlNI(32)__r01,skeletons/Dudamel/SSypujlLlNI(32)__r01,25.000,259,259,10.36,keep,,accept,,
Dudamel,SSypujlLlNI,37,SSypujlLlNI(37)__r00,skeletons/Dudamel/SSypujlLlNI(37)__r00,25.000,78,78,3.12,keep,,accept,,
Dudamel,TpCiGyRlEiU,2,TpCiGyRlEiU(02)__r00,skeletons/Dudamel/TpCiGyRlEiU(02)__r00,25.000,291,291,8.28,keep,,accept,,
Dudamel,TpCiGyRlEiU,3,TpCiGyRlEiU(03)__r00,skeletons/Dudamel/TpCiGyRlEiU(03)__r00,25.000,51,51,2.04,keep,,accept,,
Dudamel,TpCiGyRlEiU,4,TpCiGyRlEiU(04)__r00,skeletons/Dudamel/TpCiGyRlEiU(04)__r00,25.000,365,365,14.60,keep,,accept,,
Dudamel,TpCiGyRlEiU,5,TpCiGyRlEiU(05)__r00,skeletons/Dudamel/TpCiGyRlEiU(05)__r00,25.000,205,205,8.20,keep,,accept,,
Dudamel,TpCiGyRlEiU,6,TpCiGyRlEiU(06)__r00,skeletons/Dudamel/TpCiGyRlEiU(06)__r00,25.000,179,179,7.16,keep,,accept,,
Dudamel,TpCiGyRlEiU,7,TpCiGyRlEiU(07)__r00,skeletons/Dudamel/TpCiGyRlEiU(07)__r00,25.000,112,84,3.36,keep,accept,,,
Dudamel,TpCiGyRlEiU,8,TpCiGyRlEiU(08)__r00,skeletons/Dudamel/TpCiGyRlEiU(08)__r00,25.000,57,57,2.28,keep,,accept,,
Dudamel,TpCiGyRlEiU,9,TpCiGyRlEiU(09)__r00,skeletons/Dudamel/TpCiGyRlEiU(09)__r00,25.000,217,217,8.68,keep,,accept,,
Dudamel,TpCiGyRlEiU,10,TpCiGyRlEiU(10)__r00,skeletons/Dudamel/TpCiGyRlEiU(10)__r00,25.000,67,67,2.68,keep,,accept,,
Dudamel,TpCiGyRlEiU,11,TpCiGyRlEiU(11)__r00,skeletons/Dudamel/TpCiGyRlEiU(11)__r00,25.000,128,128,5.12,keep,,accept,,
Dudamel,TpCiGyRlEiU,12,TpCiGyRlEiU(12)__r00,skeletons/Dudamel/TpCiGyRlEiU(12)__r00,25.000,166,166,6.64,keep,,accept,,
Dudamel,TpCiGyRlEiU,13,TpCiGyRlEiU(13)__r00,skeletons/Dudamel/TpCiGyRlEiU(13)__r00,25.000,315,315,12.60,keep,,accept,,
Dudamel,TpCiGyRlEiU,14,TpCiGyRlEiU(14)__r00,skeletons/Dudamel/TpCiGyRlEiU(14)__r00,25.000,131,131,5.24,keep,,accept,,
Dudamel,TpCiGyRlEiU,15,TpCiGyRlEiU(15)__r00,skeletons/Dudamel/TpCiGyRlEiU(15)__r00,25.000,434,417,16.68,keep,,accept,,
Dudamel,TpCiGyRlEiU,16,TpCiGyRlEiU(16)__r00,skeletons/Dudamel/TpCiGyRlEiU(16)__r00,25.000,70,70,2.80,keep,,accept,,
Dudamel,TpCiGyRlEiU,16,TpCiGyRlEiU(16)__r01,skeletons/Dudamel/TpCiGyRlEiU(16)__r01,25.000,325,254,4.16,keep,,accept,,
Dudamel,TpCiGyRlEiU,17,TpCiGyRlEiU(17)__r00,skeletons/Dudamel/TpCiGyRlEiU(17)__r00,25.000,110,110,4.40,keep,,accept,,
Dudamel,TpCiGyRlEiU,37,TpCiGyRlEiU(37)_c00__r00,skeletons/Dudamel/TpCiGyRlEiU(37)_c00__r00,25.000,140,140,5.60,keep,accept,,,
Dudamel,VghJWGQ2IU0,13,VghJWGQ2IU0(13)__r00,skeletons/Dudamel/VghJWGQ2IU0(13)__r00,25.000,80,80,3.20,keep,,accept,,
Dudamel,VghJWGQ2IU0,13,VghJWGQ2IU0(13)__r01,skeletons/Dudamel/VghJWGQ2IU0(13)__r01,25.000,93,93,3.72,keep,,accept,,
Dudamel,VghJWGQ2IU0,16,VghJWGQ2IU0(16)__r00,skeletons/Dudamel/VghJWGQ2IU0(16)__r00,25.000,64,64,2.56,keep,,accept,,
Dudamel,VghJWGQ2IU0,19,VghJWGQ2IU0(19)__r00,skeletons/Dudamel/VghJWGQ2IU0(19)__r00,25.000,238,238,9.52,keep,,accept,,
Dudamel,WAoLJ8GbA4Y,1,WAoLJ8GbA4Y(01)__r00,skeletons/Dudamel/WAoLJ8GbA4Y(01)__r00,25.000,175,175,7.00,keep,,accept,,
Dudamel,WAoLJ8GbA4Y,2,WAoLJ8GbA4Y(02)__r01,skeletons/Dudamel/WAoLJ8GbA4Y(02)__r01,25.000,260,260,10.40,keep,,accept,,
Dudamel,WAoLJ8GbA4Y,3,WAoLJ8GbA4Y(03)__r00,skeletons/Dudamel/WAoLJ8GbA4Y(03)__r00,25.000,288,288,11.52,keep,,accept,,
Dudamel,WAoLJ8GbA4Y,4,WAoLJ8GbA4Y(04)__r00,skeletons/Dudamel/WAoLJ8GbA4Y(04)__r00,25.000,140,140,5.60,keep,,accept,,
Dudamel,WuncoMFV9Hk,1,WuncoMFV9Hk(01)__r00,skeletons/Dudamel/WuncoMFV9Hk(01)__r00,25.000,149,146,5.84,keep,,accept,,
Dudamel,WuncoMFV9Hk,2,WuncoMFV9Hk(02)__r00,skeletons/Dudamel/WuncoMFV9Hk(02)__r00,25.000,67,55,2.20,keep,,accept,,
Dudamel,WuncoMFV9Hk,3,WuncoMFV9Hk(03)__r00,skeletons/Dudamel/WuncoMFV9Hk(03)__r00,25.000,52,52,2.08,keep,,accept,,
Dudamel,WuncoMFV9Hk,5,WuncoMFV9Hk(05)__r00,skeletons/Dudamel/WuncoMFV9Hk(05)__r00,25.000,84,74,2.96,keep,,accept,,
Dudamel,WuncoMFV9Hk,6,WuncoMFV9Hk(06)__r00,skeletons/Dudamel/WuncoMFV9Hk(06)__r00,25.000,92,86,3.44,keep,,accept,,
Dudamel,XDIYqv4gUQ4,2,XDIYqv4gUQ4(02)__r00,skeletons/Dudamel/XDIYqv4gUQ4(02)__r00,29.970,161,156,5.21,keep,,accept,,
Dudamel,XDIYqv4gUQ4,3,XDIYqv4gUQ4(03)__r00,skeletons/Dudamel/XDIYqv4gUQ4(03)__r00,29.970,188,141,4.70,keep,,accept,,
Dudamel,XDIYqv4gUQ4,6,XDIYqv4gUQ4(06)__r00,skeletons/Dudamel/XDIYqv4gUQ4(06)__r00,29.970,188,188,6.27,keep,,accept,,
Dudamel,XDIYqv4gUQ4,19,XDIYqv4gUQ4(19)__r00,skeletons/Dudamel/XDIYqv4gUQ4(19)__r00,29.970,216,216,7.21,keep,,accept,,
Dudamel,arACxgu8sRo,1,arACxgu8sRo(01)__r00,skeletons/Dudamel/arACxgu8sRo(01)__r00,25.000,179,179,7.16,keep,,accept,,
Dudamel,arACxgu8sRo,2,arACxgu8sRo(02)__r01,skeletons/Dudamel/arACxgu8sRo(02)__r01,25.000,260,260,10.40,keep,,accept,,
Dudamel,arACxgu8sRo,3,arACxgu8sRo(03)__r00,skeletons/Dudamel/arACxgu8sRo(03)__r00,25.000,288,288,11.52,keep,,accept,,
Dudamel,arACxgu8sRo,4,arACxgu8sRo(04)__r00,skeletons/Dudamel/arACxgu8sRo(04)__r00,25.000,137,137,5.48,keep,,accept,,
Dudamel,bcDCHnAd8N4,16,bcDCHnAd8N4(16)__r00,skeletons/Dudamel/bcDCHnAd8N4(16)__r00,23.976,118,112,4.67,keep,accept,,,
Dudamel,bcDCHnAd8N4,21,bcDCHnAd8N4(21)__r00,skeletons/Dudamel/bcDCHnAd8N4(21)__r00,23.976,125,97,2.84,keep,accept,,,
Dudamel,ddYhQoFxs4Y,1,ddYhQoFxs4Y(01)__r00,skeletons/Dudamel/ddYhQoFxs4Y(01)__r00,25.000,170,157,4.04,keep,,accept,,
Dudamel,ddYhQoFxs4Y,3,ddYhQoFxs4Y(03)__r00,skeletons/Dudamel/ddYhQoFxs4Y(03)__r00,25.000,117,117,4.68,keep,,accept,,
Dudamel,ddYhQoFxs4Y,6,ddYhQoFxs4Y(06)__r00,skeletons/Dudamel/ddYhQoFxs4Y(06)__r00,25.000,127,127,5.08,keep,,accept,,
Dudamel,ddYhQoFxs4Y,8,ddYhQoFxs4Y(08)__r00,skeletons/Dudamel/ddYhQoFxs4Y(08)__r00,25.000,127,112,4.48,keep,,accept,,
Dudamel,dmdv17avTGk,22,dmdv17avTGk(22)__r00,skeletons/Dudamel/dmdv17avTGk(22)__r00,30.000,150,125,2.73,keep,accept,,,
Dudamel,eZlPSnx_qK4,25,eZlPSnx_qK4(25)__r00,skeletons/Dudamel/eZlPSnx_qK4(25)__r00,25.000,53,53,2.12,keep,accept,,,
Dudamel,eZlPSnx_qK4,26,eZlPSnx_qK4(26)__r00,skeletons/Dudamel/eZlPSnx_qK4(26)__r00,25.000,67,67,2.68,keep,accept,,,
